"time{s}","Controller\ControllerPan\SetPointPan","Plant\Plant\ThetaPan\q{rad}","Controller\ControllerPan\PID_Pan\output{A}"
6.79100000000026,-0.12,-0.120000984709885,2.41447724300112e-012
6.79200000000026,-0.12,-0.1200009847089,2.41446169692898e-012
6.79300000000026,-0.12,-0.120000984707916,2.4144442613381e-012
6.79400000000027,-0.12,-0.120000984706931,2.41446673052815e-012
6.79500000000027,-0.12,-0.120000984705946,2.41448386701053e-012
6.79600000000027,-0.12,-0.120000984704961,2.41449617397573e-012
6.79700000000027,-0.12,-0.120000984703977,2.4145041045864e-012
6.79800000000027,-0.12,-0.120000984702992,2.4145080679065e-012
6.79900000000027,-0.12,-0.120000984702007,2.4145084307013e-012
6.80000000000027,-0.12,-0.120000984701023,2.4145055237901e-012
6.80100000000027,-0.12,-0.120000984700038,2.41449964400502e-012
6.80200000000027,-0.12,-0.120000984699053,2.41449105900846e-012
6.80300000000027,-0.12,-0.120000984698068,2.41448001068128e-012
6.80400000000027,-0.12,-0.120000984697084,2.41446671538744e-012
6.80500000000027,-0.12,-0.120000984696099,2.41445136836804e-012
6.80600000000027,-0.12,-0.120000984695114,2.4144341445354e-012
6.80700000000027,-0.12,-0.12000098469413,2.4144568360716e-012
6.80800000000027,-0.12,-0.120000984693145,2.41447420469394e-012
6.80900000000027,-0.12,-0.12000098469216,2.41448675353999e-012
6.81000000000027,-0.12,-0.120000984691175,2.41449493444889e-012
6.81100000000027,-0.12,-0.120000984690191,2.41449915489643e-012
6.81200000000027,-0.12,-0.120000984689206,2.41449978159494e-012
6.81300000000027,-0.12,-0.120000984688221,2.41449714409316e-012
6.81400000000027,-0.12,-0.120000984687237,2.41449153964672e-012
6.81500000000027,-0.12,-0.120000984686252,2.41448323507101e-012
6.81600000000027,-0.12,-0.120000984685267,2.41447247097631e-012
6.81700000000027,-0.12,-0.120000984684283,2.41445946372662e-012
6.81800000000027,-0.12,-0.120000984683298,2.4144444081395e-012
6.81900000000027,-0.12,-0.120000984682313,2.41442747955077e-012
6.82000000000027,-0.12,-0.120000984681328,2.41440883550857e-012
6.82100000000027,-0.12,-0.120000984680344,2.41443025173079e-012
6.82200000000027,-0.12,-0.120000984679359,2.41444647458225e-012
6.82300000000027,-0.12,-0.120000984678374,2.414457995395e-012
6.82400000000028,-0.12,-0.12000098467739,2.41446525420266e-012
6.82500000000028,-0.12,-0.120000984676405,2.41446864784017e-012
6.82600000000028,-0.12,-0.12000098467542,2.41446853285545e-012
6.82700000000028,-0.12,-0.120000984674436,2.41446523032692e-012
6.82800000000028,-0.12,-0.120000984673451,2.41445903031045e-012
6.82900000000028,-0.12,-0.120000984672466,2.41445019242162e-012
6.83000000000028,-0.12,-0.120000984671482,2.41443895176501e-012
6.83100000000028,-0.12,-0.120000984670497,2.41442551792835e-012
6.83200000000028,-0.12,-0.120000984669512,2.414410080647e-012
6.83300000000028,-0.12,-0.120000984668528,2.41439281192161e-012
6.83400000000028,-0.12,-0.120000984667543,2.41441549837561e-012
6.83500000000028,-0.12,-0.120000984666558,2.41443289706762e-012
6.83600000000028,-0.12,-0.120000984665574,2.4144455081706e-012
6.83700000000028,-0.12,-0.120000984664589,2.41445378098258e-012
6.83800000000028,-0.12,-0.120000984663604,2.41445811832066e-012
6.83900000000028,-0.12,-0.12000098466262,2.41445888610309e-012
6.84000000000028,-0.12,-0.120000984661635,2.41445640996109e-012
6.84100000000028,-0.12,-0.12000098466065,2.41445098598561e-012
6.84200000000028,-0.12,-0.120000984659666,2.41444287966854e-012
6.84300000000028,-0.12,-0.120000984658681,2.41443232823206e-012
6.84400000000028,-0.12,-0.120000984657696,2.41441954846365e-012
6.84500000000028,-0.12,-0.120000984656712,2.4144047318457e-012
6.84600000000028,-0.12,-0.120000984655727,2.4143880540846e-012
6.84700000000028,-0.12,-0.120000984654742,2.41436967145795e-012
6.84800000000028,-0.12,-0.120000984653758,2.41439135666607e-012
6.84900000000028,-0.12,-0.120000984652773,2.41440785835019e-012
6.85000000000028,-0.12,-0.120000984651788,2.41441966514244e-012
6.85100000000028,-0.12,-0.120000984650804,2.41442721543531e-012
6.85200000000028,-0.12,-0.120000984649819,2.41443090733429e-012
6.85300000000028,-0.12,-0.120000984648834,2.41443109532267e-012
6.85400000000029,-0.12,-0.12000098464785,2.41442810122002e-012
6.85500000000029,-0.12,-0.120000984646865,2.41442221434103e-012
6.85600000000029,-0.12,-0.12000098464588,2.41441369260725e-012
6.85700000000029,-0.12,-0.120000984644896,2.4144027718644e-012
6.85800000000029,-0.12,-0.120000984643911,2.41438966095904e-012
6.85900000000029,-0.12,-0.120000984642926,2.41437455042066e-012
6.86000000000029,-0.12,-0.120000984641942,2.41435761050287e-012
6.86100000000029,-0.12,-0.120000984640957,2.41433899372454e-012
6.86200000000029,-0.12,-0.120000984639972,2.41436047230956e-012
6.86300000000029,-0.12,-0.120000984638988,2.41437679061105e-012
6.86400000000029,-0.12,-0.120000984638003,2.4143884344024e-012
6.86500000000029,-0.12,-0.120000984637018,2.41439584117613e-012
6.86600000000029,-0.12,-0.120000984636034,2.41439940649662e-012
6.86700000000029,-0.12,-0.120000984635049,2.41439948400013e-012
6.86800000000029,-0.12,-0.120000984634064,2.41439639386512e-012
6.86900000000029,-0.12,-0.12000098463308,2.41439042191227e-012
6.87000000000029,-0.12,-0.120000984632095,2.41438182696307e-012
6.87100000000029,-0.12,-0.120000984631111,2.41437084274569e-012
6.87200000000029,-0.12,-0.120000984630126,2.4143576785302e-012
6.87300000000029,-0.12,-0.120000984629141,2.4143425227285e-012
6.87400000000029,-0.12,-0.120000984628157,2.41432554437659e-012
6.87500000000029,-0.12,-0.120000984627172,2.41430689588746e-012
6.87600000000029,-0.12,-0.120000984626187,2.41432834916737e-012
6.87700000000029,-0.12,-0.120000984625203,2.41434464682243e-012
6.87800000000029,-0.12,-0.120000984624218,2.41435627547307e-012
6.87900000000029,-0.12,-0.120000984623233,2.41436367176476e-012
6.88000000000029,-0.12,-0.120000984622249,2.41436722999135e-012
6.88100000000029,-0.12,-0.120000984621264,2.41436730421262e-012
6.88200000000029,-0.12,-0.12000098462028,2.41436421291294e-012
6.88300000000029,-0.12,-0.120000984619295,2.41435824360706e-012
6.8840000000003,-0.12,-0.12000098461831,2.41434965426946e-012
6.8850000000003,-0.12,-0.120000984617326,2.41433867741067e-012
6.8860000000003,-0.12,-0.120000984616341,2.41432552261843e-012
6.8870000000003,-0.12,-0.120000984615356,2.41431037756345e-012
6.8880000000003,-0.12,-0.120000984614372,2.41429341207585e-012
6.8890000000003,-0.12,-0.120000984613387,2.41427477856862e-012
6.8900000000003,-0.12,-0.120000984612403,2.41429624810098e-012
6.8910000000003,-0.12,-0.120000984611418,2.41431256327903e-012
6.8920000000003,-0.12,-0.120000984610433,2.41432420945266e-012
6.8930000000003,-0.12,-0.120000984609449,2.41433162538493e-012
6.8940000000003,-0.12,-0.120000984608464,2.41433520367562e-012
6.8950000000003,-0.12,-0.120000984607479,2.41433529923152e-012
6.8960000000003,-0.12,-0.120000984606495,2.41433222969e-012
6.8970000000003,-0.12,-0.12000098460551,2.41432628219522e-012
6.8980000000003,-0.12,-0.120000984604526,2.41431771593927e-012
6.8990000000003,-0.12,-0.120000984603541,2.41430676295623e-012
6.9000000000003,-0.12,-0.120000984602556,2.41429363251618e-012
6.9010000000003,-0.12,-0.120000984601572,2.41427851223692e-012
6.9020000000003,-0.12,-0.120000984600587,2.41426157104857e-012
6.9030000000003,-0.12,-0.120000984599603,2.41424296274057e-012
6.9040000000003,-0.12,-0.120000984598618,2.41422282410874e-012
6.9050000000003,-0.12,-0.120000984597633,2.41424291255387e-012
6.9060000000003,-0.12,-0.120000984596649,2.4142579571825e-012
6.9070000000003,-0.12,-0.120000984595664,2.41426843450361e-012
6.9080000000003,-0.12,-0.12000098459468,2.41427477052181e-012
6.9090000000003,-0.12,-0.120000984593695,2.41427735063711e-012
6.9100000000003,-0.12,-0.12000098459271,2.41427652128597e-012
6.9110000000003,-0.12,-0.120000984591726,2.41427259205895e-012
6.9120000000003,-0.12,-0.120000984590741,2.41426584544152e-012
6.9130000000003,-0.12,-0.120000984589757,2.41425653215545e-012
6.91400000000031,-0.12,-0.120000984588772,2.41424488042317e-012
6.91500000000031,-0.12,-0.120000984587787,2.41423109443256e-012
6.91600000000031,-0.12,-0.120000984586803,2.41421535671921e-012
6.91700000000031,-0.12,-0.120000984585818,2.41419783499567e-012
6.91800000000031,-0.12,-0.120000984584834,2.41422030953261e-012
6.91900000000031,-0.12,-0.120000984583849,2.41423753574754e-012
6.92000000000031,-0.12,-0.120000984582864,2.41425000740772e-012
6.92100000000031,-0.12,-0.12000098458188,2.41425817174654e-012
6.92200000000031,-0.12,-0.120000984580895,2.4142624298341e-012
6.92300000000031,-0.12,-0.120000984579911,2.41426314171236e-012
6.92400000000031,-0.12,-0.120000984578926,2.41426063385956e-012
6.92500000000031,-0.12,-0.120000984577941,2.41425519723153e-012
6.92600000000031,-0.12,-0.120000984576957,2.41424709610254e-012
6.92700000000031,-0.12,-0.120000984575972,2.41423656758888e-012
6.92800000000031,-0.12,-0.120000984574988,2.41422382392525e-012
6.92900000000031,-0.12,-0.120000984574003,2.41420905865867e-012
6.93000000000031,-0.12,-0.120000984573019,2.41419244246629e-012
6.93100000000031,-0.12,-0.120000984572034,2.4141741324727e-012
6.93200000000031,-0.12,-0.120000984571049,2.41419590132533e-012
6.93300000000031,-0.12,-0.120000984570065,2.41421249427725e-012
6.93400000000031,-0.12,-0.12000098456908,2.4142243991665e-012
6.93500000000031,-0.12,-0.120000984568096,2.41423205650316e-012
6.93600000000031,-0.12,-0.120000984567111,2.41423586052813e-012
6.93700000000031,-0.12,-0.120000984566126,2.41423616784227e-012
6.93800000000031,-0.12,-0.120000984565142,2.41423329735349e-012
6.93900000000031,-0.12,-0.120000984564157,2.41422753790003e-012
6.94000000000031,-0.12,-0.120000984563173,2.41421914909748e-012
6.94100000000031,-0.12,-0.120000984562188,2.41420836430342e-012
6.94200000000031,-0.12,-0.120000984561204,2.41419539358202e-012
6.94300000000031,-0.12,-0.120000984560219,2.41418042539811e-012
6.94400000000032,-0.12,-0.120000984559234,2.41416363000531e-012
6.94500000000032,-0.12,-0.12000098455825,2.41414516156363e-012
6.94600000000032,-0.12,-0.120000984557265,2.41416679065582e-012
6.94700000000032,-0.12,-0.120000984556281,2.41418326115853e-012
6.94800000000032,-0.12,-0.120000984555296,2.41419505889812e-012
6.94900000000032,-0.12,-0.120000984554312,2.41420262216119e-012
6.95000000000032,-0.12,-0.120000984553327,2.41420634439453e-012
6.95100000000032,-0.12,-0.120000984552343,2.41420658055791e-012
6.95200000000032,-0.12,-0.120000984551358,2.41420364950627e-012
6.95300000000032,-0.12,-0.120000984550373,2.4141978383838e-012
6.95400000000032,-0.12,-0.120000984549389,2.41418940595905e-012
6.95500000000032,-0.12,-0.120000984548404,2.41417858431906e-012
6.95600000000032,-0.12,-0.12000098454742,2.41416558352799e-012
6.95700000000032,-0.12,-0.120000984546435,2.41415059120364e-012
6.95800000000032,-0.12,-0.120000984545451,2.41413377759964e-012
6.95900000000032,-0.12,-0.120000984544466,2.41411529518191e-012
6.96000000000032,-0.12,-0.120000984543481,2.41409528116979e-012
6.96100000000032,-0.12,-0.120000984542497,2.41411549217001e-012
6.96200000000032,-0.12,-0.120000984541512,2.41413066020075e-012
6.96300000000032,-0.12,-0.120000984540528,2.41414125880638e-012
6.96400000000032,-0.12,-0.120000984539543,2.4141477156856e-012
6.96500000000032,-0.12,-0.120000984538559,2.41415041586782e-012
6.96600000000032,-0.12,-0.120000984537574,2.41414970531305e-012
6.96700000000032,-0.12,-0.12000098453659,2.41414589615295e-012
6.96800000000032,-0.12,-0.120000984535605,2.41413926796132e-012
6.96900000000032,-0.12,-0.120000984534621,2.41413007267752e-012
6.97000000000032,-0.12,-0.120000984533636,2.41411853857694e-012
6.97100000000032,-0.12,-0.120000984532651,2.414104869371e-012
6.97200000000032,-0.12,-0.120000984531667,2.41408924971287e-012
6.97300000000032,-0.12,-0.120000984530682,2.41407184435048e-012
6.97400000000033,-0.12,-0.120000984529698,2.41405280193809e-012
6.97500000000033,-0.12,-0.120000984528713,2.4140738909409e-012
6.97600000000033,-0.12,-0.120000984527729,2.41408985190036e-012
6.97700000000033,-0.12,-0.120000984526744,2.41410116672529e-012
6.97800000000033,-0.12,-0.12000098452576,2.4141082721141e-012
6.97900000000033,-0.12,-0.120000984524775,2.41411155764903e-012
6.98000000000033,-0.12,-0.120000984523791,2.41411137744277e-012
6.98100000000033,-0.12,-0.120000984522806,2.41410804823271e-012
6.98200000000033,-0.12,-0.120000984521822,2.41410185425134e-012
6.98300000000033,-0.12,-0.120000984520837,2.4140930542143e-012
6.98400000000033,-0.12,-0.120000984519853,2.41408187724398e-012
6.98500000000033,-0.12,-0.120000984518868,2.41406853298105e-012
6.98600000000033,-0.12,-0.120000984517883,2.41405320861979e-012
6.98700000000033,-0.12,-0.120000984516899,2.41403607102568e-012
6.98800000000033,-0.12,-0.120000984515914,2.41405890729864e-012
6.98900000000033,-0.12,-0.12000098451493,2.41407647195617e-012
6.99000000000033,-0.12,-0.120000984513945,2.41408926390067e-012
6.99100000000033,-0.12,-0.120000984512961,2.41409773078908e-012
6.99200000000033,-0.12,-0.120000984511976,2.41410227406205e-012
6.99300000000033,-0.12,-0.120000984510992,2.41410325842021e-012
6.99400000000033,-0.12,-0.120000984510007,2.41410100864776e-012
6.99500000000033,-0.12,-0.120000984509023,2.41409581998863e-012
6.99600000000033,-0.12,-0.120000984508038,2.41408795624062e-012
6.99700000000033,-0.12,-0.120000984507054,2.41407765457298e-012
6.99800000000033,-0.12,-0.120000984506069,2.41406513103203e-012
6.99900000000033,-0.12,-0.120000984505085,2.41405057614726e-012
7,0,-0.1200009845041,0.360000000002414
7,0,-0.1200009845041,0.360000000002414
7.001,0,-0.120000984503116,0.327600360002414
7.002,0,-0.119672108482407,0.297454059543242
7.003,0,-0.119044691979909,0.269416904017398
7.004,0,-0.118146944024392,0.243353648897922
7.005,0,-0.117005083629253,0.219137450410957
7.006,0,-0.115643467804114,0.196649349789662
7.007,0,-0.114084711605084,0.175777789059377
7.008,0,-0.112349800712681,0.156418156429062
7.009,0,-0.110458196996498,0.138472359481478
7.01,0,-0.108427937497661,0.121848424464888
7.011,0,-0.106275727233715,0.106460120092631
7.012,0,-0.10401702620586,0.0922266043541602
7.013,0,-0.101666130965201,0.079072092932459
7.014,0,-0.0992362510728663,0.0669255479085074
7.01500000000001,0,-0.0967395807683427,0.0557203855139575
7.01600000000001,0,-0.0941873661411528,0.0453942017688044
7.01700000000001,0,-0.0915899680829355,0.0358885149118122
7.01800000000001,0,-0.0889569212800244,0.0271485235981183
7.01900000000001,0,-0.0862969894907,0.0191228799010251
7.02000000000001,0,-0.083618217336339,0.0117634762137642
7.02100000000001,0,-0.0809279788216467,0.0050252452021977
7.02200000000001,0,-0.0782330227859765,-0.00113402798875581
7.02300000000001,0,-0.075539515475367,-0.00675388202353056
7.02400000000001,0,-0.0728530804133072,-0.0118713448620284
7.02500000000001,0,-0.0701788357373296,-0.0165210891034113
7.02600000000001,0,-0.0675214291582908,-0.0207355778072602
7.02700000000001,0,-0.0648850706895799,-0.0245452013739666
7.02800000000001,0,-0.0622735632844661,-0.027978406030705
7.02900000000001,0,-0.0596903315113208,-0.0310618144359873
7.03000000000001,0,-0.057138448388489,-0.0338203388844839
7.03100000000001,0,-0.0546206604931101,-0.0362772875643963
7.03200000000001,0,-0.052139411451177,-0.0384544642920517
7.03300000000001,0,-0.0496968639095291,-0.0403722621224716
7.03400000000001,0,-0.0472949200842947,-0.0420497512103183
7.03500000000001,0,-0.0449352409744911,-0.0435047612727708
7.03600000000001,0,-0.0426192643240365,-0.0447539589844146
7.03700000000001,0,-0.0403482214103148,-0.045812920614082
7.03800000000001,0,-0.0381231527326241,-0.0466962001946519
7.03900000000001,0,-0.0359449226693336,-0.0474173934990544
7.04000000000001,0,-0.0338142331683345,-0.0479891980790369
7.04100000000001,0,-0.031731636531397,-0.0484234696075867
7.04200000000001,0,-0.0296975473493127,-0.0487312747511935
7.04300000000001,0,-0.0277122536411947,-0.0489229407843214
7.04400000000001,0,-0.025775927248023,-0.0490081021454958
7.04500000000002,0,-0.0238886335274293,-0.0489957441222256
7.04600000000002,0,-0.0220503403938188,-0.0488942438405542
7.04700000000002,0,-0.0202609267452045,-0.0487114087242898
7.04800000000002,0,-0.0185201903155744,-0.0484545125788885
7.04900000000002,0,-0.0168278549892124,-0.0481303294454932
7.05000000000002,0,-0.0151835776111436,-0.047745165361749
7.05100000000002,0,-0.0135869543257602,-0.0473048881576618
7.05200000000002,0,-0.0120375264737,-0.0468149554069378
7.05300000000002,0,-0.0105347860751877,-0.0462804406468789
7.05400000000002,0,-0.00907818092630102,-0.045706057973
7.05500000000002,0,-0.00766711933298025,-0.0450961851080497
7.05600000000002,0,-0.00630097450606378,-0.0444548850390205
7.05700000000002,0,-0.00497908863918212,-0.0437859263100182
7.05800000000002,0,-0.00370077668998819,-0.0430928020534877
7.05900000000002,0,-0.00246532988392702,-0.042378747837251
7.06000000000002,0,-0.0012720189585526,-0.0416467584000767
7.06100000000002,0,-0.000120097165277252,-0.0408996033440567
7.06200000000002,0,0.000991196955614039,-0.0401398418478896
7.06300000000002,0,0.00206263701184061,-0.0393698364612513
7.06400000000002,0,0.00309500639397833,-0.0385917660367531
7.06500000000002,0,0.00408909609524149,-0.0378076378525324
7.06600000000002,0,0.00504570270396624,-0.0370192989752758
7.06700000000002,0,0.0059656265573337,-0.0362284469104273
7.06800000000002,0,0.00684967004559106,-0.0354366395834772
7.06900000000002,0,0.00769863605670384,-0.0346453046935352
7.07000000000002,0,0.00851332655200618,-0.0338557484778777
7.07100000000002,0,0.0092945412640108,-0.0330691639237824
7.07200000000002,0,0.010043076508098,-0.0322866384617485
7.07300000000002,0,0.0107597241003267,-0.031509161172107
7.07400000000002,0,0.0114452703741014,-0.0307376295350695
7.07500000000003,0,0.01210049528889,-0.0299728557524213
7.07600000000003,0,0.0127261716246203,-0.0292155726673395
7.07700000000003,0,0.0133230642557868,-0.0284664393071903
7.07800000000003,0,0.0138919294996825,-0.0277260460726419
7.07900000000003,0,0.0144335145335252,-0.0269949195949936
7.08000000000003,0,0.0149485568755832,-0.0262735272822842
7.08100000000003,0,0.0154377839257204,-0.0255622815734777
7.08200000000003,0,0.0159019125610742,-0.0248615439188436
7.08300000000003,0,0.0163416487828559,-0.0241716285035367
7.08400000000003,0,0.0167576874105232,-0.0234928057303368
7.08500000000003,0,0.0171507118198169,-0.0228253054765314
7.08600000000003,0,0.0175213937213817,-0.0221693201390024
7.08700000000003,0,0.0178703929769051,-0.0215250074807161
7.08800000000003,0,0.0181983574499083,-0.0208924932910033
7.08900000000003,0,0.0185059228885112,-0.020271873871256
7.09000000000003,0,0.0187937128376691,-0.0196632183569537
7.09100000000003,0,0.0190623385785452,-0.0190665708862586
7.09200000000003,0,0.0193123990928359,-0.0184819526247915
7.09300000000003,0,0.0195444810500119,-0.0179093636556076
7.09400000000003,0,0.0197591588155752,-0.017348784742837
7.09500000000003,0,0.0199569944785566,-0.0168001789769323
7.09600000000003,0,0.0201385378966006,-0.0162634933089771
7.09700000000003,0,0.0203043267570952,-0.0157386599810506
7.09800000000003,0,0.0204548866529082,-0.0152255978592098
7.09900000000003,0,0.0205907311713919,-0.0147242136752486
7.10000000000003,0,0.0207123619954067,-0.0142344031830117
7.10100000000003,0,0.0208202690152048,-0.0137560522346835
7.10200000000003,0,0.0209149304500915,-0.0132890377821394
7.10300000000003,0,0.0209968129788588,-0.0128332288081305
7.10400000000003,0,0.0210663718780586,-0.0123884871917787
7.10500000000004,0,0.0211240511672456,-0.0119546685125808
7.10600000000004,0,0.0211702837603843,-0.0115316227968622
7.10700000000004,0,0.0212054916226714,-0.0111191952103744
7.10800000000004,0,0.0212300859320805,-0.0107172267005018
7.10900000000004,0,0.0212444672449842,-0.0103255545913305
7.11000000000004,0,0.0212490256652597,-0.00994401313462529
7.11100000000004,0,0.0212441410163246,-0.00957243401957635
7.11200000000004,0,0.0212301830155944,-0.00921064684399576
7.11300000000004,0,0.0212075114508899,-0.00885847954947849
7.11400000000004,0,0.0211764763583597,-0.00851575882288544
7.11500000000004,0,0.0211374182015171,-0.00818231046635891
7.11600000000004,0,0.0210906680510224,-0.00785795973794315
7.11700000000004,0,0.0210365477648697,-0.00754253166475228
7.11800000000004,0,0.0209753701686677,-0.00723585133050729
7.11900000000004,0,0.0209074392357272,-0.00693774413914877
7.12000000000004,0,0.0208330502666931,-0.00664803605612535
7.12100000000004,0,0.0207524900684815,-0.00636655382885721
7.12200000000004,0,0.0206660371323031,-0.00609312518777988
7.12300000000004,0,0.0205739618105726,-0.00582757902928447
7.12400000000004,0,0.0204765264925242,-0.00556974558178812
7.12500000000004,0,0.0203739857783681,-0.00531945655608994
7.12600000000004,0,0.0202665866518401,-0.00507654528109487
7.12700000000004,0,0.02015456865101,-0.00484084682591921
7.12800000000004,0,0.020038164037229,-0.00461219810932709
7.12900000000004,0,0.019917597962109,-0.00439043799738694
7.13000000000004,0,0.0197930886324377,-0.00417540739018004
7.13100000000004,0,0.0196648474729453,-0.00396694929834046
7.13200000000004,0,0.0195330792868483,-0.00376490891015541
7.13300000000004,0,0.0193979824141052,-0.00356913364990861
7.13400000000004,0,0.0192597488873286,-0.00337947322810511
7.13500000000005,0,0.0191185645853044,-0.00319577968417502
7.13600000000005,0,0.0189746093840796,-0.00301790742221491
7.13700000000005,0,0.0188280573055827,-0.00284571324028932
7.13800000000005,0,0.0186790766637519,-0.00267905635378141
7.13900000000005,0,0.0185278302081476,-0.00251779841324888
7.14000000000005,0,0.0183744752650361,-0.00236180351721269
7.14100000000005,0,0.0182191638759314,-0.0022109382202771
7.14200000000005,0,0.0180620429335905,-0.00206507153695384
7.14300000000005,0,0.017903254315461,-0.00192407494153847
7.14400000000005,0,0.0177429350145806,-0.00178782236436378
7.14500000000005,0,0.0175812172679382,-0.00165619018473379
7.14600000000005,0,0.0174182286823021,-0.00152905722082126
7.14700000000005,0,0.0172540923575297,-0.00140630471679288
7.14800000000005,0,0.0170889270073727,-0.00128781632740828
7.14900000000005,0,0.0169228470777953,-0.00117347810032276
7.15000000000005,0,0.0167559628628248,-0.00106317845630733
7.15100000000005,0,0.0165883806179572,-0.000956808167585634
7.15200000000005,0,0.0164202026711399,-0.000854260334473303
7.15300000000005,0,0.0162515275313584,-0.000755430360492377
7.15400000000005,0,0.0160824499948518,-0.000660215926121608
7.15500000000005,0,0.0159130612489872,-0.000568516961332209
7.15600000000005,0,0.0157434489738209,-0.000480235617047521
7.15700000000005,0,0.0155736974413761,-0.000395276235656172
7.15800000000005,0,0.0154038876126709,-0.000313545320698012
7.15900000000005,0,0.015234097232525,-0.000234951505834201
7.16000000000005,0,0.0150644009221813,-0.000159405523204326
7.16100000000005,0,0.0148948702697727,-8.68201712661179e-005
7.16200000000005,0,0.0147255739186694,-1.71102822058908e-005
7.16300000000005,0,0.0145565776537415,4.98073109983858e-005
7.16400000000005,0,0.0143879444855688,0.000114013807785924
7.16500000000006,0,0.0142197347326354,0.000175588473424262
7.16600000000006,0,0.0140520061015418,0.000234608672558278
7.16700000000006,0,0.0138848137652708,0.000291149902837886
7.16800000000006,0,0.0137182104395412,0.000345285828570013
7.16900000000006,0,0.0135522464572856,0.000397088314344626
7.17000000000006,0,0.0133869698412854,0.000446627458588921
7.17100000000006,0,0.0132224263749997,0.000493971627007637
7.17200000000006,0,0.0130586596716218,0.000539187485870901
7.17300000000006,0,0.0128957112413979,0.000582340035114511
7.17400000000006,0,0.0127336205572425,0.000623492641220536
7.17500000000006,0,0.0125724251186844,0.000662707069849297
7.17600000000006,0,0.0124121605141774,0.000700043518196252
7.17700000000006,0,0.0122528604818088,0.000735560647049837
7.17800000000006,0,0.0120945569684386,0.000769315612529013
7.17900000000006,0,0.0119372801873035,0.000801364097480971
7.18000000000006,0,0.0117810586741162,0.000831760342521969
7.18100000000006,0,0.0116259193416939,0.000860557176705718
7.18200000000006,0,0.0114718875331462,0.000887806047805984
7.18300000000006,0,0.0113189870736549,0.000913557052201284
7.18400000000006,0,0.0111672403208754,0.000937858964351314
7.18500000000006,0,0.0110166682139907,0.000960759265856131
7.18600000000006,0,0.0108672903214478,0.0009823041740904
7.18700000000006,0,0.0107191248874066,0.00100253867040621
7.18800000000006,0,0.0105721888769288,0.00102150652789906
7.18900000000006,0,0.0104264980199371,0.00103925033873286
7.19000000000006,0,0.0102820668539719,0.00105581154102038
7.19100000000006,0,0.0101389087657733,0.00107123044525699
7.19200000000006,0,0.00999703603171552,0.00108554626030566
7.19300000000006,0,0.00985645985712086,0.00109879711893278
7.19400000000006,0,0.00971719041447896,0.00111102010289422
7.19500000000007,0,0.00957923688059738,0.00112225126757233
7.19600000000007,0,0.00944260747270884,0.00113252566616483
7.19700000000007,0,0.00930730948355983,0.00114187737342724
7.19800000000007,0,0.00917334931550512,0.00115033950897077
7.19900000000007,0,0.00904073251363191,0.00115794426011828
7.20000000000007,0,0.0089094637979373,0.00116472290432139
7.20100000000007,0,0.00877954709458185,0.00117070583114167
7.20200000000007,0,0.00865098556624202,0.00117592256379997
7.20300000000007,0,0.00852378164158329,0.00118040178029749
7.20400000000007,0,0.00839793704387597,0.001184171334113
7.20500000000007,0,0.0082734528187746,0.00118725827448066
7.20600000000007,0,0.00815032936128194,0.00118968886625305
7.20700000000007,0,0.00802856644191775,0.00119148860935434
7.20800000000007,0,0.00790816323211243,0.00119268225782868
7.20900000000007,0,0.00778911832884492,0.00119329383848899
7.21000000000007,0,0.00767142977854394,0.00119334666917148
7.21100000000007,0,0.00755509510027144,0.00119286337660146
7.21200000000007,0,0.00744011130820624,0.00119186591387581
7.21300000000007,0,0.00732647493344611,0.00119037557756802
7.21400000000007,0,0.00721418204514542,0.00118841302446126
7.21500000000007,0,0.00710322827100582,0.00118599828791537
7.21600000000007,0,0.00699360881713636,0.00118315079387367
7.21700000000007,0,0.00688531848729975,0.0011798893765152
7.21800000000007,0,0.00677835170156043,0.00117623229355852
7.21900000000007,0,0.00667270251435036,0.00117219724122275
7.22000000000007,0,0.00656836463196763,0.00116780136885186
7.22100000000007,0,0.00646533142952293,0.00116306129320802
7.22200000000007,0,0.00636359596734845,0.0011579931124399
7.22300000000007,0,0.00626315100688347,0.00115261241973178
7.22400000000007,0,0.00616398902605054,0.00114693431663925
7.22500000000008,0,0.00606610223413597,0.00114097342611731
7.22600000000008,0,0.00596948258618775,0.00113474390524669
7.22700000000008,0,0.00587412179694402,0.00112825945766393
7.22800000000008,0,0.00578001135430482,0.0011215333457011
7.22900000000008,0,0.00568714253235921,0.0011145784022406
7.23000000000008,0,0.00559550640398027,0.00110740704229064
7.23100000000008,0,0.00550509385299937,0.00110003127428706
7.23200000000008,0,0.00541589558597149,0.00109246271112663
7.23300000000008,0,0.00532790214354279,0.00108471258093754
7.23400000000008,0,0.00524110391143127,0.00107679173759216
7.23500000000008,0,0.00515549113103137,0.00106871067096742
7.23600000000008,0,0.00507105390965293,0.00106047951695797
7.23700000000008,0,0.00498778223040464,0.00105210806724735
7.23800000000008,0,0.00490566596173192,0.00104360577884191
7.23900000000008,0,0.00482469486661911,0.00103498178337283
7.24000000000008,0,0.00474485861146513,0.00102624489617082
7.24100000000008,0,0.00466614677464215,0.00101740362511859
7.24200000000008,0,0.004588548854746,0.00100846617928552
7.24300000000008,0,0.00451205427854731,0.000999440477349605
7.24400000000008,0,0.00443665240865184,0.000990334155810861
7.24500000000008,0,0.00436233255087831,0.000981154577001035
7.24600000000008,0,0.00428908396136194,0.000971908836893891
